2017-09-17T06:46:30	2458013.783569	11.406	0.036
2017-09-23T07:37:19	2458019.818324	11.434	0.019
2017-09-23T07:38:20	2458019.819030	11.424	0.031
2017-10-17T06:11:18	2458043.756447	11.490	0.019
2017-10-17T06:12:21	2458043.757176	11.495	0.015
2018-02-11T16:12:54	2458161.171912	11.579	0.015
2018-02-11T16:13:59	2458161.172664	11.585	0.013
2018-04-17T13:56:20	2458226.082500	11.149	0.015
2018-04-17T13:57:22	2458226.083217	11.160	0.014
2018-04-17T14:11:30	2458226.093033	11.164	0.014
2018-04-17T14:25:37	2458226.102837	11.152	0.017
2018-04-26T11:08:54	2458234.966965	10.843	0.031
2018-04-26T11:09:55	2458234.967671	10.870	0.014
2018-04-26T11:24:08	2458234.977545	10.850	0.047
2018-04-26T11:38:13	2458234.987325	10.883	0.033
2018-05-23T14:22:14	2458262.103071	10.235	0.019
2018-05-23T14:25:33	2458262.105374	10.237	0.015
2018-05-25T09:13:58	2458263.889090	10.234	0.016
2018-05-27T14:01:46	2458266.089061	10.243	0.018
2018-05-27T14:05:02	2458266.091330	10.240	0.017
2018-05-28T12:38:47	2458267.031479	10.239	0.018
2018-05-28T12:42:03	2458267.033747	10.237	0.017
2018-05-31T13:39:27	2458270.073746	10.245	0.021
2018-05-31T13:42:53	2458270.076131	10.249	0.017
2018-06-01T08:35:41	2458270.862831	10.231	0.035
2018-06-01T10:15:52	2458270.932406	10.259	0.024
2018-06-01T10:19:08	2458270.934674	10.261	0.017
2018-06-01T11:41:53	2458270.992142	10.258	0.019
2018-06-02T14:07:23	2458272.093229	10.264	0.019
2018-06-02T14:10:41	2458272.095521	10.273	0.017
2018-06-03T09:13:24	2458272.889106	10.287	0.024
2018-06-03T09:16:56	2458272.891560	10.287	0.017
2018-06-04T08:35:18	2458273.862685	10.277	0.018
2018-06-04T08:38:47	2458273.865104	10.295	0.016
2018-06-05T12:25:15	2458275.022416	10.296	0.020
2018-06-05T12:28:35	2458275.024731	10.296	0.016
2018-06-07T08:38:22	2458276.864923	10.269	0.054
2018-06-07T08:41:05	2458276.866810	10.248	0.022
2018-06-07T08:44:21	2458276.869079	10.274	0.024
2018-06-10T13:56:48	2458280.086160	10.279	0.020
2018-06-10T14:00:07	2458280.088463	10.297	0.015
2018-06-16T07:47:57	2458285.830160	10.313	0.018
2018-06-16T07:51:16	2458285.832463	10.309	0.016
2018-06-25T11:49:21	2458294.997930	10.315	0.016
2018-06-25T11:52:37	2458295.000199	10.315	0.015
2018-06-26T07:16:51	2458295.808700	10.289	0.015
2018-06-26T07:20:08	2458295.810980	10.297	0.016
2018-06-27T08:03:14	2458296.840916	10.293	0.016
2018-06-27T11:43:53	2458296.994146	10.257	0.023
2018-06-28T07:04:08	2458297.799878	10.237	0.022
2018-06-28T07:07:34	2458297.802262	10.270	0.017
2018-07-01T06:52:19	2458300.791675	10.304	0.041
2018-07-01T06:55:36	2458300.793955	10.305	0.039
2018-07-04T11:56:55	2458304.003192	10.336	0.030
2018-07-04T12:00:55	2458304.005969	10.313	0.020
2018-07-05T12:28:20	2458305.025002	10.319	0.015
2018-07-05T12:31:35	2458305.027259	10.319	0.014
2018-07-10T06:44:26	2458309.786130	10.265	0.019
2018-07-10T06:47:41	2458309.788386	10.266	0.018
2018-07-12T05:52:07	2458311.749767	10.279	0.018
2018-07-12T05:55:23	2458311.752035	10.280	0.014
2018-07-15T10:35:36	2458314.946567	10.304	0.019
2018-07-15T10:38:54	2458314.948858	10.302	0.015
2018-07-17T11:17:22	2458316.975523	10.311	0.017
2018-07-17T11:20:39	2458316.977803	10.316	0.015
2018-07-23T08:58:07	2458322.878648	10.298	0.020
2018-07-23T09:01:25	2458322.880939	10.301	0.015
2018-07-24T07:44:39	2458323.827597	10.305	0.015
2018-07-24T07:47:55	2458323.829865	10.308	0.018
2018-07-25T06:28:30	2458324.774681	10.308	0.016
2018-07-25T06:31:47	2458324.776961	10.309	0.015
2018-07-31T08:47:06	2458330.870685	10.348	0.016
2018-07-31T08:57:12	2458330.877698	10.350	0.016
2018-08-01T08:57:55	2458331.878151	10.327	0.017
2018-08-01T09:01:12	2458331.880431	10.349	0.016
2018-09-24T05:18:52	2458385.722120	10.580	0.017
2018-09-24T05:22:08	2458385.724388	10.583	0.015
2018-09-25T05:18:04	2458386.721475	10.577	0.016
2018-09-25T05:21:33	2458386.723893	10.580	0.015
2018-09-28T05:29:07	2458389.728878	10.583	0.016
2018-09-28T05:32:23	2458389.731146	10.590	0.015
2018-09-29T05:35:25	2458390.733162	10.595	0.017
2018-09-29T05:38:41	2458390.735431	10.598	0.014
2018-10-02T04:58:32	2458393.707280	10.595	0.015
2018-10-02T05:01:48	2458393.709549	10.597	0.016
2018-10-04T04:53:07	2458395.703338	10.616	0.018
2018-10-04T04:56:23	2458395.705607	10.613	0.015
2018-10-05T05:49:28	2458396.742377	10.624	0.017
2018-10-05T05:52:44	2458396.744645	10.633	0.014
2018-10-10T05:49:05	2458401.741661	10.637	0.018
2018-10-10T05:52:21	2458401.743929	10.643	0.015
2018-10-11T05:22:23	2458402.723032	10.650	0.018
2018-10-11T05:25:39	2458402.725300	10.625	0.015
2018-10-12T05:02:31	2458403.709148	10.656	0.016
2018-10-12T05:05:47	2458403.711416	10.657	0.015
2018-10-15T05:24:05	2458406.723858	10.683	0.017
2018-10-16T06:15:43	2458407.759623	10.679	0.016
2018-10-16T06:19:01	2458407.761915	10.675	0.015
2018-10-22T05:50:33	2458413.741631	10.740	0.021
2018-10-22T05:53:50	2458413.743911	10.762	0.016
2018-10-23T05:31:08	2458414.728064	10.778	0.017
2018-10-23T05:34:25	2458414.730344	10.777	0.015
2018-10-25T05:16:42	2458416.717874	10.791	0.016
2018-10-25T05:19:59	2458416.720154	10.797	0.015
2018-10-26T05:44:08	2458417.736841	10.786	0.021
2018-10-26T05:47:25	2458417.739121	10.804	0.017
2018-10-27T04:53:04	2458418.701299	10.815	0.016
2018-10-27T04:56:20	2458418.703567	10.813	0.015
2018-11-03T04:43:13	2458425.693904	10.839	0.016
2018-11-03T04:46:30	2458425.696184	10.848	0.015
2018-11-06T04:55:16	2458428.702046	10.826	0.017
2018-11-06T04:58:32	2458428.704315	10.832	0.017
2018-11-12T04:24:23	2458434.680175	10.870	0.018
2018-11-12T04:27:39	2458434.682443	10.869	0.017
2018-11-13T04:27:47	2458435.682469	10.845	0.020
2018-11-13T04:31:04	2458435.684748	10.868	0.016
2019-03-24T13:26:47	2458567.059812	11.401	0.043
2019-03-24T13:30:04	2458567.062092	11.426	0.020
2019-03-27T12:56:58	2458570.039375	11.405	0.018
2019-03-27T13:00:14	2458570.041644	11.414	0.015
2019-04-22T13:12:47	2458596.052654	11.481	0.014
2019-04-22T13:16:03	2458596.054923	11.485	0.014
2019-05-03T11:03:32	2458606.963762	11.508	0.016
2019-05-03T11:06:52	2458606.966077	11.520	0.015
2019-05-10T14:30:42	2458614.108140	11.552	0.017
2019-05-10T14:34:03	2458614.110467	11.547	0.016
2019-05-23T09:04:05	2458626.882107	11.587	0.017
2019-05-23T09:08:06	2458626.884897	11.600	0.014
2019-05-30T12:25:54	2458634.022612	11.633	0.018
2019-05-30T12:29:32	2458634.025136	11.643	0.018
2019-06-06T13:09:16	2458641.053012	11.637	0.019
2019-06-06T13:12:35	2458641.055315	11.663	0.023
2019-06-09T13:19:35	2458644.060276	11.644	0.016
2019-06-09T13:22:56	2458644.062603	11.645	0.014
2019-06-19T13:39:03	2458654.074036	11.671	0.016
2019-06-19T13:42:25	2458654.076374	11.667	0.015
2019-06-20T07:57:07	2458654.836594	11.669	0.017
2019-06-20T08:00:27	2458654.838909	11.666	0.016
2019-06-21T08:19:21	2458655.852049	11.650	0.020
2019-06-21T08:22:57	2458655.854549	11.669	0.017
2019-07-13T11:00:55	2458677.964194	11.758	0.014
2019-07-13T11:04:39	2458677.966786	11.760	0.014
2019-07-13T11:35:09	2458677.987966	11.754	0.015
2019-07-13T11:38:30	2458677.990293	11.759	0.014
2019-07-14T11:46:41	2458678.995956	11.770	0.015
2019-07-14T11:50:02	2458678.998282	11.756	0.014
2019-08-14T08:51:04	2458709.872710	11.819	0.021
2019-08-14T08:54:24	2458709.875024	11.795	0.019
2019-08-15T10:08:21	2458710.926314	11.824	0.019
2019-08-15T10:11:41	2458710.928628	11.823	0.017
2019-08-16T06:27:01	2458711.772557	11.828	0.016
2019-08-16T06:30:22	2458711.774883	11.832	0.016
2019-08-17T05:56:01	2458712.750966	11.825	0.019
2019-08-17T05:59:21	2458712.753281	11.824	0.016
2019-08-17T09:08:26	2458712.884581	11.813	0.019
2019-08-17T09:11:47	2458712.886907	11.826	0.019
2019-08-18T09:38:40	2458713.905510	11.823	0.017
2019-08-18T09:42:00	2458713.907824	11.825	0.016
2019-08-19T09:20:31	2458714.892840	11.825	0.016
2019-08-19T09:23:53	2458714.895178	11.823	0.017
2019-08-20T09:22:09	2458715.893907	11.821	0.021
2019-08-20T09:25:30	2458715.896233	11.821	0.017
2019-08-28T07:54:02	2458723.832148	11.828	0.018
2019-08-28T07:57:23	2458723.834475	11.829	0.015
2019-08-29T08:40:06	2458724.864061	11.821	0.018
2019-08-29T08:43:27	2458724.866387	11.830	0.015
2019-08-31T09:42:39	2458726.907342	11.814	0.021
2019-08-31T09:46:00	2458726.909668	11.822	0.016
2019-09-02T09:44:00	2458728.908123	11.812	0.020
2019-09-02T09:47:21	2458728.910449	11.822	0.017
2019-09-03T08:38:58	2458729.862885	11.812	0.021
2019-09-03T08:42:18	2458729.865199	11.824	0.016
2019-09-04T07:40:08	2458730.821952	11.809	0.018
2019-09-04T07:43:28	2458730.824266	11.818	0.017
2019-09-04T08:09:09	2458730.842100	11.817	0.016
2019-09-07T07:12:27	2458733.802484	11.810	0.022
2019-09-07T07:15:48	2458733.804810	11.815	0.018
2019-09-09T06:27:08	2458735.770851	11.815	0.022
2019-09-10T08:18:19	2458736.847971	11.825	0.022
2019-09-10T08:21:41	2458736.850309	11.828	0.017
2019-10-19T05:02:20	2458775.708429	10.776	0.026   # After 2019.10, offset 0.44 is applied 
2019-10-19T05:40:05	2458775.734642	10.739	0.021
2019-10-19T05:43:21	2458775.736910	10.741	0.022
2019-10-21T04:57:10	2458777.704669	10.754	0.019
2019-10-21T05:00:27	2458777.706949	10.763	0.017
2019-10-24T04:44:21	2458780.695516	10.762	0.019
2019-10-24T04:47:44	2458780.697865	10.763	0.018
2019-10-27T05:11:37	2458783.714201	10.752	0.025
2019-10-27T05:14:55	2458783.716492	10.760	0.021
2019-11-01T04:46:14	2458788.696174	10.721	0.019
2019-11-01T04:49:29	2458788.698430	10.721	0.017
2019-11-02T04:31:48	2458789.686073	10.718	0.019
2019-11-02T04:35:05	2458789.688353	10.713	0.017
2019-11-03T04:29:44	2458790.684561	10.690	0.019
2019-11-03T04:33:01	2458790.686841	10.706	0.017
2019-11-04T04:28:11	2458791.683409	10.686	0.019
2019-11-04T04:31:30	2458791.685712	10.689	0.016
2020-02-16T15:36:02	2458896.146603	10.926	0.015
2020-02-16T15:39:23	2458896.148930	10.930	0.014
2020-02-20T15:17:36	2458900.134083	10.926	0.016
2020-02-20T15:20:58	2458900.136421	10.934	0.015
2020-02-21T15:19:52	2458901.135729	10.940	0.016
2020-02-21T15:31:40	2458901.143925	10.954	0.015
2020-02-27T14:57:52	2458907.120906	11.005	0.013
2020-02-27T15:01:15	2458907.123255	11.004	0.014
2020-02-28T14:46:30	2458908.113090	10.991	0.016
2020-02-28T14:49:53	2458908.115440	10.992	0.015
