-dhs 0.99
-a 0.1 2.0
0.87 c 0.13
       lam   pyroxene    olivine  enstatite forsterite     silica     quartz
   3.06032 2948.36900 2606.48700 2551.15000 2653.47800 2156.97900 2291.87567
   3.06081 2947.98900 2606.13000 2550.78200 2653.12367 2156.64100 2291.53900
   3.06130 2947.60900 2605.77233 2550.41400 2652.76867 2156.30200 2291.20200
   3.06179 2947.23000 2605.41533 2550.04600 2652.41400 2155.96300 2290.86533
   3.06227 2946.85000 2605.05767 2549.67600 2652.05733 2155.62100 2290.52567
   3.06276 2946.47000 2604.69833 2549.30500 2651.69867 2155.27700 2290.18400
   3.06325 2946.09100 2604.33933 2548.93300 2651.34033 2154.93200 2289.84167
   3.06374 2945.71100 2603.98000 2548.56200 2650.98200 2154.58700 2289.49967
   3.06423 2945.33200 2603.62100 2548.19000 2650.62367 2154.24300 2289.15800
   3.06472 2944.95200 2603.26133 2547.81900 2650.26533 2153.89800 2288.81633
   3.06521 2944.57200 2602.90400 2547.44800 2649.90667 2153.55400 2288.47467
   3.06570 2944.19300 2602.54667 2547.07600 2649.54867 2153.20900 2288.13233
   3.06619 2943.81300 2602.18900 2546.70500 2649.19067 2152.86500 2287.79067
   3.06668 2943.43400 2601.83133 2546.33400 2648.83233 2152.52000 2287.44900
   3.06717 2943.05400 2601.47333 2545.96300 2648.47433 2152.17600 2287.10733
   3.06766 2942.67400 2601.11433 2545.59100 2648.11600 2151.83100 2286.76567
   3.06815 2942.29500 2600.75533 2545.22000 2647.75767 2151.48700 2286.42400
   3.06864 2941.91500 2600.39667 2544.84900 2647.39967 2151.14200 2286.08333
   3.06913 2941.53600 2600.03767 2544.47800 2647.04167 2150.79800 2285.74167
   3.06962 2941.15600 2599.67833 2544.10700 2646.68333 2150.45400 2285.40000
   3.07011 2940.77600 2599.31933 2543.73600 2646.32533 2150.10900 2285.05833
   3.07060 2940.39700 2598.96033 2543.36500 2645.96733 2149.76500 2284.71700
   3.07109 2940.01700 2598.60167 2542.99400 2645.60933 2149.42100 2284.37600
   3.07158 2939.63700 2598.24267 2542.62300 2645.25100 2149.07700 2284.03433
   3.07207 2939.25800 2597.88367 2542.25200 2644.89367 2148.73300 2283.69300
   3.07256 2938.87800 2597.52467 2541.88100 2644.53567 2148.38900 2283.35200
   3.07305 2938.49800 2597.16633 2541.51000 2644.17767 2148.04400 2283.01067
   3.07354 2938.11900 2596.80867 2541.13900 2643.81967 2147.70000 2282.66967
   3.07403 2937.73900 2596.45100 2540.76800 2643.46200 2147.35600 2282.32833
   3.07452 2937.35900 2596.09200 2540.39700 2643.10400 2147.01200 2281.98767
   3.07501 2936.98000 2595.73333 2540.02600 2642.74633 2146.66800 2281.64600
   3.07551 2936.60000 2595.37567 2539.65500 2642.38833 2146.32400 2281.30533
   3.07600 2936.22000 2595.01833 2539.28500 2642.03067 2145.98000 2280.96400
   3.07649 2935.84000 2594.66000 2538.91400 2641.67300 2145.63600 2280.62300
   3.07698 2935.46100 2594.30100 2538.54300 2641.31500 2145.29200 2280.28233
   3.07747 2935.08100 2593.94200 2538.17200 2640.95733 2144.94900 2279.94100
   3.07796 2934.70100 2593.58300 2537.80100 2640.59967 2144.60500 2279.60033
   3.07845 2934.32100 2593.22367 2537.43100 2640.24200 2144.26100 2279.25967
   3.07895 2933.94100 2592.86500 2537.06000 2639.88433 2143.91700 2278.91900
   3.07944 2933.56100 2592.50600 2536.68900 2639.52667 2143.57300 2278.57833
   3.07993 2933.18100 2592.14767 2536.31800 2639.16867 2143.22900 2278.23767
   3.08042 2932.80100 2591.79000 2535.94800 2638.81100 2142.88600 2277.89700
   3.08091 2932.42100 2591.43233 2535.57700 2638.45367 2142.54200 2277.55633
   3.08140 2932.04100 2591.07300 2535.20600 2638.09600 2142.19800 2277.21567
   3.08190 2931.66100 2590.71400 2534.83600 2637.73867 2141.85500 2276.87500
   3.08239 2931.28200 2590.35500 2534.46500 2637.38067 2141.51100 2276.53433
   3.08288 2930.90200 2589.99600 2534.09500 2637.02333 2141.16800 2276.19367
   3.08337 2930.52200 2589.63733 2533.72400 2636.66600 2140.82400 2275.85300
   3.08386 2930.14200 2589.27833 2533.35400 2636.30833 2140.48000 2275.51267
   3.08436 2929.76200 2588.91933 2532.98300 2635.95100 2140.13700 2275.17200
   3.08485 2929.38200 2588.56200 2532.61300 2635.59367 2139.79300 2274.83200
   3.08534 2929.00200 2588.20467 2532.24200 2635.23633 2139.45000 2274.49167
   3.08583 2928.62200 2587.84633 2531.87200 2634.87900 2139.10700 2274.15100
   3.08633 2928.24200 2587.48700 2531.50200 2634.52167 2138.76300 2273.81133
   3.08682 2927.86200 2587.12867 2531.13100 2634.16467 2138.42000 2273.47067
   3.08731 2927.48200 2586.77000 2530.76100 2633.80733 2138.07700 2273.13100
   3.08781 2927.10200 2586.41133 2530.39100 2633.45000 2137.73300 2272.79033
   3.08830 2926.72200 2586.05367 2530.02000 2633.09267 2137.39000 2272.45067
   3.08879 2926.34200 2585.69600 2529.65000 2632.73533 2137.04700 2272.11033
   3.08929 2925.96200 2585.33733 2529.28000 2632.37867 2136.70400 2271.77033
   3.08978 2925.58200 2584.97900 2528.91000 2632.02133 2136.36100 2271.43067
   3.09027 2925.20200 2584.62000 2528.54000 2631.66400 2136.01700 2271.09033
   3.09077 2924.85600 2584.29733 2528.20600 2631.34200 2135.71000 2270.78100
   3.09126 2924.51200 2583.97633 2527.87500 2631.02133 2135.40400 2270.47333
   3.09175 2924.16800 2583.65533 2527.54300 2630.70167 2135.09900 2270.16600
   3.09225 2923.82400 2583.33333 2527.21200 2630.38100 2134.79300 2269.85800
   3.09274 2923.48000 2583.01233 2526.88000 2630.06100 2134.48700 2269.55067
   3.09323 2923.13700 2582.69200 2526.54900 2629.74067 2134.18200 2269.24333
   3.09373 2922.79300 2582.37133 2526.21800 2629.42067 2133.87600 2268.93600
   3.09422 2922.44900 2582.05300 2525.88600 2629.10067 2133.57100 2268.62867
   3.09472 2922.10500 2581.73467 2525.55500 2628.78033 2133.26600 2268.32133
   3.09521 2921.76100 2581.41433 2525.22400 2628.46033 2132.96000 2268.01400
   3.09571 2921.41700 2581.09333 2524.89300 2628.14033 2132.65500 2267.70667
   3.09620 2921.07300 2580.77267 2524.56100 2627.82000 2132.34900 2267.39933
   3.09669 2920.72900 2580.45100 2524.23000 2627.50000 2132.04400 2267.09200
   3.09719 2920.38500 2580.13000 2523.89900 2627.18000 2131.73900 2266.78467
   3.09768 2920.04100 2579.80933 2523.56800 2626.86000 2131.43300 2266.47733
   3.09818 2919.69700 2579.48900 2523.23700 2626.54000 2131.12800 2266.17000
   3.09867 2919.35300 2579.16800 2522.90500 2626.22033 2130.82300 2265.86367
   3.09917 2919.00900 2578.84667 2522.57400 2625.90033 2130.51800 2265.55633
   3.09966 2918.66500 2578.52567 2522.24300 2625.58033 2130.21300 2265.24900
   3.10016 2918.32100 2578.20500 2521.91200 2625.26000 2129.90700 2264.94200
   3.10065 2917.97700 2577.88433 2521.58100 2624.94033 2129.60200 2264.63533
   3.10115 2917.63300 2577.56333 2521.25000 2624.62033 2129.29700 2264.32800
   3.10164 2917.28900 2577.24167 2520.91900 2624.30067 2128.99200 2264.02100
   3.10214 2916.94500 2576.92167 2520.58800 2623.98067 2128.68700 2263.71433
   3.10263 2916.60100 2576.60200 2520.25700 2623.66100 2128.38200 2263.40733
   3.10313 2916.25600 2576.28300 2519.92600 2623.34133 2128.07700 2263.10067
   3.10362 2915.91200 2575.96333 2519.59500 2623.02133 2127.77200 2262.79367
   3.10412 2915.56800 2575.64400 2519.26400 2622.70167 2127.46700 2262.48700
   3.10462 2915.22400 2575.32333 2518.93300 2622.38167 2127.16200 2262.18000
   3.10511 2914.87300 2574.99500 2518.59500 2622.05500 2126.85000 2261.86733
   3.10561 2914.52200 2574.66700 2518.25700 2621.72833 2126.53800 2261.55433
   3.10610 2914.17100 2574.33900 2517.91900 2621.40167 2126.22600 2261.24167
   3.10660 2913.82000 2574.01100 2517.58100 2621.07533 2125.91400 2260.92933
   3.10710 2913.46800 2573.68300 2517.24200 2620.74867 2125.60200 2260.61667
   3.10759 2913.11700 2573.35500 2516.90400 2620.42200 2125.29000 2260.30367
   3.10809 2912.76600 2573.02800 2516.56600 2620.09533 2124.97800 2259.99133
   3.10858 2912.41500 2572.70167 2516.22800 2619.76867 2124.66600 2259.67867
   3.10908 2912.06400 2572.37467 2515.89000 2619.44267 2124.35500 2259.36633
   3.10958 2911.71300 2572.04700 2515.55200 2619.11600 2124.04300 2259.05400
   3.11007 2911.36200 2571.71900 2515.21400 2618.78933 2123.73100 2258.74167
   3.11057 2911.01000 2571.39100 2514.87600 2618.46300 2123.41900 2258.42933
   3.11107 2910.65900 2571.06333 2514.53900 2618.13700 2123.10800 2258.11667
   3.11156 2910.30800 2570.73533 2514.20100 2617.81033 2122.79600 2257.80433
   3.11206 2909.95700 2570.40733 2513.86300 2617.48367 2122.48500 2257.49200
   3.11256 2909.60600 2570.07967 2513.52500 2617.15767 2122.17300 2257.17967
   3.11305 2909.25400 2569.75333 2513.18700 2616.83133 2121.86100 2256.86733
   3.11355 2908.90300 2569.42667 2512.84900 2616.50467 2121.55000 2256.55500
   3.11405 2908.55200 2569.09933 2512.51200 2616.17867 2121.23800 2256.24333
   3.11455 2908.20100 2568.77167 2512.17400 2615.85233 2120.92700 2255.93100
   3.11504 2907.84900 2568.44400 2511.83600 2615.52633 2120.61500 2255.61900
   3.11554 2907.49800 2568.11600 2511.49800 2615.20000 2120.30400 2255.30733
   3.11604 2907.14700 2567.78833 2511.16100 2614.87367 2119.99200 2254.99500
   3.11654 2906.79500 2567.46200 2510.82300 2614.54767 2119.68100 2254.68267
   3.11703 2906.44400 2567.13567 2510.48600 2614.22133 2119.37000 2254.37100
   3.11753 2906.09300 2566.80833 2510.14800 2613.89533 2119.05800 2254.05900
   3.11803 2905.74100 2566.48033 2509.81000 2613.56900 2118.74700 2253.74733
   3.11853 2905.39000 2566.15267 2509.47300 2613.24300 2118.43600 2253.43500
   3.11903 2905.03100 2565.81700 2509.12700 2612.90967 2118.11700 2253.11667
   3.11952 2904.65000 2565.45833 2508.75800 2612.55367 2117.77500 2252.77900
   3.12002 2904.27000 2565.10033 2508.39000 2612.19767 2117.43400 2252.44133
   3.12052 2903.88900 2564.74233 2508.02100 2611.84167 2117.09200 2252.10367
   3.12102 2903.50800 2564.38400 2507.65200 2611.48633 2116.75100 2251.76500
   3.12152 2903.12700 2564.02567 2507.28300 2611.13033 2116.40900 2251.42733
   3.12202 2902.74600 2563.66767 2506.91400 2610.77467 2116.06800 2251.08967
   3.12251 2902.36500 2563.31233 2506.54600 2610.41867 2115.72600 2250.75200
   3.12301 2901.98500 2562.95700 2506.17700 2610.06333 2115.38500 2250.41433
   3.12351 2901.60400 2562.60000 2505.80800 2609.70733 2115.04400 2250.07667
   3.12401 2901.22300 2562.24167 2505.44000 2609.35200 2114.70200 2249.73933
   3.12451 2900.84200 2561.88367 2505.07100 2608.99633 2114.36100 2249.40167
   3.12501 2900.46100 2561.52467 2504.70300 2608.64100 2114.02000 2249.06400
   3.12551 2900.08000 2561.16633 2504.33400 2608.28533 2113.67900 2248.72700
   3.12601 2899.69900 2560.80833 2503.96600 2607.93000 2113.33800 2248.38933
   3.12650 2899.31800 2560.45067 2503.59700 2607.57433 2112.99600 2248.05200
   3.12700 2898.93800 2560.09267 2503.22900 2607.21900 2112.65500 2247.71433
   3.12750 2898.55700 2559.73433 2502.86000 2606.86333 2112.31400 2247.37767
   3.12800 2898.17600 2559.37667 2502.49200 2606.50800 2111.97300 2247.04000
   3.12850 2897.79500 2559.01833 2502.12400 2606.15267 2111.63200 2246.70233
   3.12900 2897.41400 2558.66033 2501.75500 2605.79700 2111.29100 2246.36567
   3.12950 2897.03300 2558.30333 2501.38700 2605.44167 2110.95000 2246.02833
   3.13000 2896.65200 2557.94700 2501.01900 2605.08633 2110.61000 2245.69133
   3.13050 2896.27100 2557.58933 2500.65000 2604.73133 2110.26900 2245.35467
   3.13100 2895.89000 2557.23167 2500.28200 2604.37600 2109.92800 2245.01700
   3.13150 2895.50900 2556.87367 2499.91400 2604.02067 2109.58700 2244.68033
   3.13200 2895.12800 2556.51700 2499.54600 2603.66533 2109.24600 2244.34367
   3.13250 2894.74700 2556.16067 2499.17800 2603.31067 2108.90600 2244.00633
   3.13300 2894.36600 2555.80367 2498.81000 2602.95533 2108.56500 2243.66967
   3.13350 2893.98300 2555.44367 2498.43900 2602.59767 2108.22200 2243.33100
   3.13400 2893.59600 2555.07967 2498.06500 2602.23733 2107.87600 2242.98933
   3.13450 2893.20900 2554.71633 2497.69100 2601.87667 2107.53000 2242.64833
   3.13500 2892.82200 2554.35200 2497.31700 2601.51600 2107.18400 2242.30667
   3.13550 2892.43500 2553.98833 2496.94400 2601.15533 2106.83800 2241.96533
   3.13600 2892.04800 2553.62467 2496.57000 2600.79500 2106.49200 2241.62433
   3.13651 2891.66100 2553.26133 2496.19600 2600.43433 2106.14700 2241.28267
   3.13701 2891.27400 2552.89867 2495.82200 2600.07400 2105.80100 2240.94200
   3.13751 2890.88700 2552.53667 2495.44800 2599.71333 2105.45500 2240.60033
   3.13801 2890.50000 2552.17333 2495.07500 2599.35300 2105.10900 2240.25967
   3.13851 2890.11300 2551.80933 2494.70100 2598.99267 2104.76400 2239.91800
   3.13901 2889.72600 2551.44600 2494.32700 2598.63233 2104.41800 2239.57733
   3.13951 2889.33900 2551.08200 2493.95400 2598.27167 2104.07200 2239.23667
   3.14001 2888.95200 2550.71833 2493.58000 2597.91167 2103.72700 2238.89500
   3.14051 2888.56500 2550.35667 2493.20600 2597.55133 2103.38100 2238.55433
   3.14102 2888.17800 2549.99433 2492.83300 2597.19133 2103.03600 2238.21367
   3.14152 2887.79100 2549.63133 2492.45900 2596.83100 2102.69000 2237.87300
   3.14202 2887.40400 2549.26733 2492.08600 2596.47067 2102.34500 2237.53233
   3.14252 2887.01700 2548.90467 2491.71200 2596.11033 2101.99900 2237.19133
   3.14302 2886.63000 2548.54333 2491.33900 2595.75067 2101.65400 2236.85067
   3.14352 2886.24300 2548.18100 2490.96600 2595.39033 2101.30900 2236.51000
   3.14403 2885.85600 2547.81767 2490.59200 2595.03000 2100.96300 2236.16933
   3.14453 2885.46900 2547.45400 2490.21900 2594.67033 2100.61800 2235.82900
   3.14503 2885.08200 2547.09033 2489.84600 2594.31000 2100.27300 2235.48833
   3.14553 2884.69500 2546.72733 2489.47200 2593.95033 2099.92800 2235.14767
   3.14603 2884.30700 2546.36400 2489.09900 2593.59033 2099.58300 2234.80700
   3.14654 2883.92000 2546.00067 2488.72600 2593.23033 2099.23800 2234.46700
   3.14704 2883.53300 2545.63767 2488.35300 2592.87033 2098.89300 2234.12667
   3.14754 2883.14600 2545.27433 2487.98000 2592.51067 2098.54800 2233.78600
   3.14805 2882.76400 2544.91633 2487.61300 2592.15667 2098.20800 2233.45100
   3.14855 2882.38500 2544.56133 2487.24800 2591.80467 2097.87200 2233.11833
   3.14905 2882.00500 2544.20600 2486.88300 2591.45333 2097.53600 2232.78500
   3.14955 2881.62600 2543.85100 2486.51900 2591.10167 2097.20000 2232.45267
   3.15006 2881.24600 2543.49900 2486.15400 2590.75000 2096.86300 2232.12000
   3.15056 2880.86700 2543.14633 2485.79000 2590.39833 2096.52700 2231.78733
   3.15106 2880.48700 2542.79267 2485.42600 2590.04667 2096.19100 2231.45467
   3.15157 2880.10700 2542.43767 2485.06100 2589.69533 2095.85500 2231.12200
   3.15207 2879.72800 2542.08267 2484.69700 2589.34400 2095.51900 2230.78933
   3.15257 2879.34800 2541.72767 2484.33200 2588.99233 2095.18300 2230.45700
   3.15308 2878.96900 2541.37267 2483.96800 2588.64167 2094.84700 2230.12433
   3.15358 2878.58900 2541.01800 2483.60400 2588.29000 2094.51100 2229.79200
   3.15408 2878.21000 2540.66300 2483.24000 2587.93867 2094.17500 2229.46000
   3.15459 2877.83000 2540.30833 2482.87500 2587.58733 2093.83900 2229.12733
   3.15509 2877.45000 2539.95333 2482.51100 2587.23633 2093.50300 2228.79500
   3.15559 2877.07100 2539.59867 2482.14700 2586.88467 2093.16700 2228.46300
   3.15610 2876.69100 2539.24500 2481.78300 2586.53367 2092.83100 2228.13067
   3.15660 2876.31200 2538.89167 2481.41900 2586.18267 2092.49500 2227.79833
   3.15711 2875.93200 2538.53767 2481.05500 2585.83133 2092.16000 2227.46633
   3.15761 2875.55200 2538.18300 2480.69100 2585.48000 2091.82400 2227.13400
   3.15811 2875.17300 2537.82833 2480.32700 2585.12933 2091.48800 2226.80233
   3.15862 2874.79300 2537.47533 2479.96300 2584.77800 2091.15300 2226.47000
   3.15912 2874.41400 2537.12200 2479.59900 2584.42733 2090.81700 2226.13833
   3.15963 2874.03400 2536.76733 2479.23500 2584.07600 2090.48200 2225.80633
   3.16013 2873.65500 2536.41300 2478.87100 2583.72533 2090.14600 2225.47400
   3.16064 2873.27500 2536.05767 2478.50700 2583.37433 2089.81100 2225.14233
   3.16114 2872.89500 2535.70367 2478.14400 2583.02333 2089.47500 2224.81067
   3.16165 2872.51600 2535.34867 2477.78000 2582.67233 2089.14000 2224.47900
   3.16215 2872.13600 2534.99433 2477.41600 2582.32167 2088.80500 2224.14733
   3.16266 2871.75900 2534.64100 2477.05300 2581.97100 2088.46900 2223.81500
   3.16316 2871.38200 2534.28867 2476.69000 2581.62033 2088.13200 2223.48233
   3.16367 2871.00500 2533.93700 2476.32700 2581.27000 2087.79600 2223.14967
   3.16417 2870.62800 2533.58567 2475.96400 2580.91967 2087.45900 2222.81700
   3.16468 2870.25200 2533.23233 2475.60100 2580.56900 2087.12300 2222.48433
   3.16518 2869.87500 2532.87933 2475.23800 2580.21867 2086.78700 2222.15167
   3.16569 2869.49800 2532.52633 2474.87500 2579.86867 2086.45100 2221.82000
   3.16619 2869.12100 2532.17367 2474.51200 2579.51833 2086.11400 2221.48733
   3.16670 2868.74500 2531.82100 2474.15000 2579.16800 2085.77800 2221.15467
   3.16720 2868.36800 2531.46933 2473.78700 2578.81733 2085.44200 2220.82300
   3.16771 2867.99100 2531.11767 2473.42400 2578.46733 2085.10600 2220.49033
   3.16822 2867.61400 2530.76533 2473.06200 2578.11700 2084.77000 2220.15833
   3.16872 2867.23800 2530.41267 2472.69900 2577.76700 2084.43400 2219.82600
   3.16923 2866.86100 2530.06033 2472.33600 2577.41700 2084.09800 2219.49400
   3.16973 2866.48400 2529.70867 2471.97400 2577.06667 2083.76200 2219.16167
   3.17024 2866.10700 2529.35733 2471.61100 2576.71667 2083.42600 2218.83000
   3.17075 2865.73100 2529.00500 2471.24900 2576.36667 2083.09100 2218.49733
   3.17125 2865.35400 2528.65233 2470.88600 2576.01667 2082.75500 2218.16567
   3.17176 2864.97700 2528.29967 2470.52400 2575.66667 2082.41900 2217.83400
   3.17226 2864.60000 2527.94700 2470.16100 2575.31700 2082.08300 2217.50200
   3.17277 2864.22400 2527.59467 2469.79900 2574.96700 2081.74800 2217.16967
   3.17328 2863.84700 2527.24200 2469.43600 2574.61700 2081.41200 2216.83800
   3.17379 2863.47000 2526.88900 2469.07400 2574.26700 2081.07600 2216.50633
   3.17429 2863.09300 2526.53633 2468.71200 2573.91767 2080.74100 2216.17467
   3.17480 2862.71700 2526.18367 2468.34900 2573.56733 2080.40500 2215.84300
   3.17531 2862.34000 2525.83167 2467.98700 2573.21767 2080.07000 2215.51133
   3.17581 2861.96300 2525.48067 2467.62500 2572.86833 2079.73400 2215.17967
   3.17632 2861.58700 2525.12967 2467.26300 2572.51833 2079.39900 2214.84800
   3.17683 2861.21000 2524.77833 2466.90100 2572.16900 2079.06400 2214.51633
   3.17733 2860.85300 2524.44633 2466.55700 2571.83633 2078.74400 2214.19867
   3.17784 2860.49900 2524.11633 2466.21600 2571.50633 2078.42700 2213.88300
   3.17835 2860.14500 2523.78600 2465.87500 2571.17667 2078.11000 2213.56733
   3.17886 2859.79200 2523.45600 2465.53500 2570.84667 2077.79300 2213.25167
   3.17937 2859.43800 2523.12500 2465.19400 2570.51700 2077.47600 2212.93633
   3.17987 2859.08400 2522.79500 2464.85300 2570.18733 2077.16000 2212.62067
   3.18038 2858.73000 2522.46467 2464.51300 2569.85767 2076.84300 2212.30500
   3.18089 2858.37700 2522.13400 2464.17200 2569.52833 2076.52600 2211.98967
   3.18140 2858.02300 2521.80367 2463.83200 2569.19900 2076.20900 2211.67400
   3.18190 2857.66900 2521.47333 2463.49100 2568.86933 2075.89300 2211.35900
   3.18241 2857.31500 2521.14267 2463.15100 2568.53967 2075.57600 2211.04367
   3.18292 2856.96200 2520.81333 2462.81000 2568.21033 2075.25900 2210.72800
   3.18343 2856.60800 2520.48467 2462.47000 2567.88067 2074.94300 2210.41333
   3.18394 2856.25400 2520.15633 2462.12900 2567.55100 2074.62600 2210.09767
   3.18445 2855.90100 2519.82667 2461.78900 2567.22233 2074.31000 2209.78233
   3.18495 2855.54700 2519.49800 2461.44900 2566.89267 2073.99300 2209.46767
   3.18546 2855.19300 2519.16800 2461.10800 2566.56333 2073.67700 2209.15200
   3.18597 2854.83900 2518.83800 2460.76800 2566.23400 2073.36000 2208.83733
   3.18648 2854.48600 2518.50800 2460.42800 2565.90467 2073.04400 2208.52200
   3.18699 2854.13200 2518.17800 2460.08700 2565.57533 2072.72800 2208.20733
   3.18750 2853.77800 2517.84800 2459.74700 2565.24633 2072.41100 2207.89167
   3.18801 2853.42400 2517.51767 2459.40700 2564.91667 2072.09500 2207.57700
   3.18852 2853.07100 2517.18767 2459.06700 2564.58800 2071.77900 2207.26233
   3.18902 2852.71700 2516.85767 2458.72700 2564.25833 2071.46200 2206.94767
   3.18953 2852.36300 2516.52767 2458.38700 2563.92967 2071.14600 2206.63233
   3.19004 2852.01000 2516.19733 2458.04700 2563.60033 2070.83000 2206.31767
   3.19055 2851.65600 2515.86867 2457.70600 2563.27133 2070.51400 2206.00300
   3.19106 2851.30200 2515.54000 2457.36600 2562.94200 2070.19800 2205.68833
   3.19157 2850.94600 2515.20733 2457.02400 2562.61033 2069.87900 2205.37167
   3.19208 2850.57200 2514.85767 2456.66400 2562.26300 2069.54600 2205.04133
   3.19259 2850.19900 2514.50867 2456.30400 2561.91567 2069.21200 2204.71133
   3.19310 2849.82500 2514.16000 2455.94500 2561.56767 2068.87800 2204.38167
   3.19361 2849.45200 2513.81233 2455.58500 2561.22067 2068.54400 2204.05100
   3.19412 2849.07800 2513.46333 2455.22600 2560.87333 2068.21000 2203.72133
   3.19463 2848.70500 2513.11400 2454.86600 2560.52600 2067.87600 2203.39133
   3.19514 2848.33200 2512.76467 2454.50700 2560.17867 2067.54300 2203.06167
   3.19565 2847.95800 2512.41500 2454.14800 2559.83133 2067.20900 2202.73200
   3.19616 2847.58500 2512.06567 2453.78800 2559.48400 2066.87500 2202.40233
   3.19667 2847.21100 2511.71733 2453.42900 2559.13700 2066.54200 2202.07267
   3.19718 2846.83800 2511.36900 2453.07000 2558.78967 2066.20800 2201.74267
   3.19769 2846.46500 2511.02067 2452.71000 2558.44233 2065.87500 2201.41300
   3.19820 2846.09100 2510.67100 2452.35100 2558.09533 2065.54100 2201.08333
   3.19871 2845.71800 2510.32167 2451.99200 2557.74833 2065.20800 2200.75367
   3.19923 2845.34400 2509.97267 2451.63300 2557.40167 2064.87500 2200.42400
   3.19974 2844.97100 2509.62333 2451.27300 2557.05433 2064.54100 2200.09433
   3.20025 2844.59800 2509.27433 2450.91400 2556.70733 2064.20800 2199.76567
   3.20076 2844.22400 2508.92533 2450.55500 2556.36033 2063.87500 2199.43600
   3.20127 2843.85100 2508.57533 2450.19600 2556.01333 2063.54200 2199.10633
   3.20178 2843.47800 2508.22800 2449.83700 2555.66667 2063.20800 2198.77733
   3.20229 2843.10400 2507.88033 2449.47800 2555.32000 2062.87500 2198.44767
   3.20280 2842.73100 2507.53167 2449.11900 2554.97300 2062.54200 2198.11900
   3.20331 2842.35800 2507.18267 2448.76000 2554.62600 2062.20900 2197.78933
   3.20383 2841.98500 2506.83367 2448.40100 2554.27933 2061.87600 2197.46067
   3.20434 2841.61100 2506.48600 2448.04300 2553.93267 2061.54300 2197.13100
   3.20485 2841.23800 2506.13867 2447.68400 2553.58600 2061.21000 2196.80200
   3.20536 2840.86500 2505.78967 2447.32500 2553.23933 2060.87700 2196.47333
   3.20587 2840.49200 2505.44100 2446.96600 2552.89267 2060.54500 2196.14400
   3.20639 2840.11600 2505.08967 2446.60500 2552.54400 2060.21000 2195.81300
   3.20690 2839.73000 2504.72767 2446.23400 2552.18500 2059.86500 2195.47400
   3.20741 2839.34400 2504.36567 2445.86200 2551.82633 2059.52000 2195.13433
   3.20792 2838.95800 2504.00400 2445.49000 2551.46700 2059.17500 2194.79533
   3.20843 2838.57200 2503.64200 2445.11900 2551.10833 2058.83000 2194.45600
   3.20895 2838.18600 2503.28100 2444.74700 2550.75000 2058.48500 2194.11700
   3.20946 2837.80000 2502.92200 2444.37500 2550.39133 2058.14100 2193.77733
   3.20997 2837.41400 2502.56267 2444.00400 2550.03233 2057.79600 2193.43833
   3.21048 2837.02800 2502.20133 2443.63200 2549.67367 2057.45100 2193.09867
   3.21100 2836.64200 2501.84000 2443.26100 2549.31500 2057.10700 2192.76000
   3.21151 2836.25600 2501.47867 2442.88900 2548.95633 2056.76200 2192.42100
   3.21202 2835.87000 2501.11733 2442.51800 2548.59833 2056.41800 2192.08200
   3.21253 2835.48500 2500.75533 2442.14700 2548.23967 2056.07300 2191.74333
   3.21305 2835.09900 2500.39433 2441.77500 2547.88100 2055.72900 2191.40433
   3.21356 2834.71300 2500.03267 2441.40400 2547.52267 2055.38500 2191.06500
   3.21407 2834.32700 2499.67133 2441.03300 2547.16433 2055.04000 2190.72600
   3.21459 2833.94100 2499.30933 2440.66100 2546.80600 2054.69600 2190.38733
   3.21510 2833.55500 2498.94800 2440.29000 2546.44733 2054.35200 2190.04933
   3.21561 2833.16900 2498.58600 2439.91900 2546.08933 2054.00800 2189.71033
   3.21613 2832.78400 2498.22467 2439.54800 2545.73067 2053.66300 2189.37167
   3.21664 2832.39800 2497.86533 2439.17700 2545.37300 2053.31900 2189.03300
   3.21715 2832.01200 2497.50667 2438.80600 2545.01467 2052.97500 2188.69433
   3.21767 2831.62600 2497.14767 2438.43500 2544.65633 2052.63100 2188.35633
   3.21818 2831.24100 2496.78633 2438.06400 2544.29800 2052.28700 2188.01767
   3.21870 2830.85500 2496.42500 2437.69300 2543.94033 2051.94300 2187.67900
   3.21921 2830.46900 2496.06400 2437.32200 2543.58200 2051.60000 2187.34100
   3.21972 2830.08300 2495.70267 2436.95100 2543.22400 2051.25600 2187.00233
   3.22024 2829.69800 2495.34133 2436.58000 2542.86600 2050.91200 2186.66433
   3.22075 2829.31200 2494.98000 2436.21000 2542.50833 2050.56800 2186.32567
   3.22127 2828.92600 2494.61833 2435.83800 2542.14933 2050.22400 2185.98667
   3.22178 2828.53900 2494.25533 2435.46500 2541.78867 2049.87700 2185.64567
   3.22230 2828.15200 2493.89367 2435.09100 2541.42867 2049.53000 2185.30500
   3.22281 2827.76400 2493.53167 2434.71800 2541.06800 2049.18300 2184.96400
   3.22332 2827.37700 2493.16833 2434.34500 2540.70733 2048.83600 2184.62333
   3.22384 2826.99000 2492.80533 2433.97200 2540.34767 2048.49000 2184.28233
   3.22435 2826.60300 2492.44167 2433.59800 2539.98700 2048.14300 2183.94167
   3.22487 2826.21600 2492.07867 2433.22500 2539.62667 2047.79600 2183.60067
   3.22538 2825.82900 2491.71600 2432.85200 2539.26633 2047.45000 2183.26000
   3.22590 2825.44200 2491.35433 2432.47900 2538.90633 2047.10300 2182.91933
